"","p_pfspd","p_pfsd","p_pdd","p_dd","p_ae","rr","u_pfs","u_pd","u_d","u_ae","c_pfs","c_pd","c_d","c_thx","c_ae","t_qaly_comp","t_qaly_int","t_qaly_d_comp","t_qaly_d_int","t_costs_comp","t_costs_int","t_costs_d_comp","t_costs_d_int","t_ly_comp","t_ly_int","t_ly_d_comp","t_ly_d_int","t_ly_pfs_d_comp","t_ly_pfs_d_int","t_ly_pd_d_comp","t_ly_pd_d_int","t_qaly_pfs_d_comp","t_qaly_pfs_d_int","t_qaly_pd_d_comp","t_qaly_pd_d_int","t_costs_pfs_d_comp","t_costs_pfs_d_int","t_costs_pd_d_comp","t_costs_pd_d_int","t_qaly_ae_int","t_costs_ae_int","inc_ly","inc_qaly","inc_costs"
"33",0.156045700124496,0.113087041243375,0.166442993566677,1,0.0887829358103152,0.712739989955159,0.850115359369212,0.500014318115816,0,0.097201401249247,1043.96701920709,1960.92822144168,0,9991.6757213229,473.293349622928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",0.151597399745717,0.113265824167738,0.24841990814865,1,0.0652742581829847,0.789180139654238,0.736358332943942,0.543463412734807,0,0.0693447570533611,1012.30432312562,1226.14292495231,0,10057.4082614414,518.031159114586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",0.198467907953625,0.104729963239185,0.21990682870895,1,0.0963726302474818,0.753668431146114,0.729065928477118,0.508341629869302,0,0.113416075982901,700.586204628548,1690.75065511328,0,10053.8500567263,350.097045180729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",0.13835083535304,0.0642071907855365,0.196122013163083,1,0.0471190730444282,0.655950943070022,0.723034188445669,0.407867682953394,0,0.126503463991833,888.427513746066,2375.59675579812,0,10114.5666888426,380.294200766884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",0.171212424711454,0.135565226342766,0.227226253812116,1,0.0560956620234496,0.763133249164333,0.594120996876735,0.582343184795462,0,0.194825574078112,1522.57106489921,2349.63560085861,0,9954.06044569534,555.159383175534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",0.0952881749939806,0.111338565392852,0.224562619372927,1,0.0572043444799785,0.69960094108135,0.752939811561585,0.47128868163082,0,0.152212850672604,857.619086483478,2426.54626610247,0,10057.8643656413,452.322154755708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",0.1242388273257,0.0836338700252389,0.172488892570203,1,0.0431423502670643,0.815904840320104,0.705539042039065,0.568595103163144,0,0.137179516810474,983.275635043382,2350.96587150728,0,9977.39733486435,499.768776336855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",0.165920249411938,0.055813403840757,0.193553397909998,1,0.0350068613367771,0.733781835707655,0.736809971796287,0.43746921530714,0,0.13964759479999,1112.53369737594,2335.39406332111,0,9971.3779016116,537.555218956618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",0.225718503028379,0.121634893375775,0.173794197028968,1,0.0423129283145559,0.751946432586551,0.855314281180854,0.428271019451919,0,0.114547762703797,1205.63885200595,1587.04554920327,0,10015.4656489829,636.036164065436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",0.132277855731505,0.153720292816353,0.227244155072922,1,0.0599995420642645,0.724639855426271,0.649070731986406,0.597774940148577,0,0.159266689536274,509.230842484715,1850.1224860976,0,10055.1198369704,511.535509200813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43",0.121613258417381,0.175963372870623,0.173259646831377,1,0.11620490220627,0.688406659912955,0.760064743918122,0.800209048611194,0,0.107480716233079,1285.49228681366,1419.75470715461,0,10001.8687750493,695.307021278908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",0.203894855904948,0.134926004701017,0.126868036535052,1,0.070843275724612,0.722770269582853,0.636230669389791,0.475333051457801,0,0.0822834112646047,795.993162300749,1674.88638775269,0,9908.77671518647,549.557554395848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45",0.139369439311032,0.0910917080817549,0.154022436344007,1,0.0279117648435304,0.874890226059902,0.806588157516814,0.698287656730059,0,0.105920630632649,955.122011546321,2036.09634906308,0,9989.90501205926,534.61199056329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",0.134450202890344,0.079420673335861,0.131599394391034,1,0.0254742945322402,0.760947964421347,0.762089533146355,0.501957479101945,0,0.260670263506503,908.77592002888,1888.70082678816,0,10023.700019812,693.5585286184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47",0.106496862905265,0.115306651651404,0.238668567042468,1,0.0489741036803584,0.780296426957519,0.774359873667744,0.380371214255633,0,0.21596287833801,1108.74100711652,1842.36286997265,0,9965.18333854307,398.031760005648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48",0.149480845842186,0.102855206944187,0.211650879730897,1,0.0811935448179295,0.72184935777661,0.845123504576297,0.471041768387605,0,0.205305741739098,1208.97474094541,2213.47001738021,0,10014.7655771676,528.481122638973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",0.135415105396996,0.100788608057751,0.223528924046629,1,0.11608898823958,0.744779604419864,0.8438496464758,0.485666352670522,0,0.15619491476406,1359.10832765362,1807.74620710214,0,9991.23281011436,579.981861617909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",0.138238638591212,0.0660280601532053,0.215631461784819,1,0.0393663697580477,0.716042460945214,0.699836807805157,0.610758277864736,0,0.0916547942303454,613.224776065515,2096.65303965723,0,9985.4872705659,616.417657815113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",0.0830607529200871,0.148666974572755,0.248706710743537,1,0.0425123537253037,0.619033133106381,0.69253759273878,0.691567663732103,0,0.180384475002473,805.545957583357,1979.99564898234,0,9925.9221815425,488.969260096934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",0.172521313744303,0.121825388481082,0.142277572106107,1,0.0554033405915125,0.709760620625863,0.779883297373546,0.656884990237191,0,0.199603555890519,1082.53185444249,2450.48562815981,0,9946.42850592598,518.393500568176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",0.206698317924735,0.126918744573714,0.226725380794307,1,0.0405311638501385,0.713684809021608,0.76092871580271,0.441091198607331,0,0.110018411654571,981.704818186587,1894.1770886423,0,9859.99266317783,585.74774838683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54",0.142821112203673,0.0834444145153665,0.224584577024732,1,0.0627228685254012,0.689817979070937,0.830673382401073,0.581332375923046,0,0.100898172801804,730.928832464656,1714.23332227189,0,10129.033356785,540.945168961869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55",0.217119241434099,0.0723995225754267,0.169814075409499,1,0.0142250858827039,0.710454555740778,0.734784257734082,0.412950550514544,0,0.166940496573773,1026.24933089958,2151.57707959756,0,9937.08783470752,459.997235530558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",0.102615277997243,0.115441075359145,0.152967046792362,1,0.058458680530513,0.793296716209097,0.717670381448074,0.46472327122836,0,0.158804548955954,995.333102310711,2273.97130428965,0,10031.8506195064,399.603813144096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",0.169944432876259,0.101555561774401,0.159319859571609,1,0.0279555785064684,0.77491623026144,0.718649129651715,0.507833053262365,0,0.157235555261753,928.025707174644,1957.21440870131,0,10079.7441401777,620.044186091229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",0.159610721482116,0.0936988177340357,0.160291217125461,1,0.040702788122959,0.665556587983938,0.763750475609444,0.53469668578617,0,0.105112550534932,855.850660156094,2115.29848176539,0,10115.9550581883,492.2911264356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59",0.114577496682108,0.140149467718058,0.191935159918828,1,0.0474980495277523,0.784479402860351,0.662670220146697,0.722499244006145,0,0.178321402305233,792.755091725725,1476.96860225814,0,10002.6328686495,709.438870180815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60",0.133765924216074,0.140236897839765,0.207723784852787,1,0.0893494126942326,0.701290049619516,0.793374405878906,0.55596450243598,0,0.074746282882627,1181.45939548712,2031.15361412562,0,9924.14800385554,511.617752715814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",0.124976276477643,0.118656863118166,0.138877841368332,1,0.0625771576691836,0.746141448599137,0.746751519201742,0.643403628302522,0,0.193586257619088,1020.89097537385,1999.33693568536,0,9914.71140106873,545.436575856533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62",0.123238914088057,0.118117266873196,0.162034193103371,1,0.0500207494503887,0.608318474005768,0.779944662753903,0.582044396827152,0,0.219407792495545,1078.12659422468,2637.05114823413,0,10009.5659509255,342.051838907221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63",0.212970437635564,0.043739274436789,0.177551542618659,1,0.0854529984385645,0.709983389965734,0.680396954810015,0.574504726799727,0,0.162333077643202,849.288373105969,2570.95114498276,0,9970.86609293609,431.306782962402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",0.141453413606863,0.0681405664229369,0.169183356844538,1,0.0696274642493932,0.860305526489637,0.840049247836447,0.655022682190466,0,0.170644498116162,1411.71353631236,2271.83536998204,0,10169.8698032097,311.182668930244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",0.119768689729669,0.0982288925054588,0.205164077074083,1,0.051448560864618,0.783122762251891,0.653095735121456,0.479911103198677,0,0.158986883024603,886.551357257772,1923.36675928226,0,9970.67295200164,619.427129654683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",0.17325238451831,0.0811119751405274,0.177482332096133,1,0.0716475693188422,0.736311249419212,0.667002435607771,0.431982423286091,0,0.180513462839013,892.22090984011,1927.73406439277,0,10075.4628058825,499.864086559702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",0.200782819379122,0.0895271213942908,0.249858137564328,1,0.0298433162653965,0.741600614468836,0.751765794198143,0.558914972885044,0,0.0694308102325424,916.040646485185,2095.89340737364,0,10030.1574075909,572.789389114756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68",0.141149946516772,0.117794406969732,0.207143354948034,1,0.0528742767733624,0.804267366513842,0.689022930439299,0.497674907742205,0,0.0641815207673015,969.617040500291,1742.11703421839,0,9971.96392430024,328.896386913147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",0.16984039885259,0.146913943253877,0.15903332964905,1,0.0217799043169198,0.694485553292427,0.73847108254664,0.572757716065699,0,0.228824174810334,1136.55646578385,1994.38905496524,0,10097.7497677988,448.286181744244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",0.0860528344730261,0.0985843187649608,0.158662407096102,1,0.0342046808037751,0.704991248432206,0.773679744206575,0.549261970168931,0,0.205786365207047,1031.78867786529,2217.52231923132,0,10163.6288381406,495.582445872063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",0.232239691508231,0.0773987221885114,0.145577860532858,1,0.0251552466868961,0.929656303819011,0.829743699776551,0.403352439914641,0,0.128144660272464,859.715743790132,2716.14058761191,0,9987.18854099733,475.864326891227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72",0.158721799756207,0.0741184084520843,0.221488834134458,1,0.0576392003923212,0.726513526831816,0.78307651313624,0.619069895766559,0,0.111503708365671,673.377056486921,1925.47597790011,0,10064.3272503553,472.105140024925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",0.174979855228726,0.0686363928322628,0.1476535138423,1,0.0392231595688373,0.701230334046289,0.731800987232237,0.366427701152975,0,0.128226865053881,1112.81403813173,2202.56260771681,0,9970.16217798436,568.309586113691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74",0.120138618260486,0.0819021344172432,0.240529372548151,1,0.0298461827197703,0.664415792816018,0.700109871497705,0.498698164100967,0,0.124495487771834,1030.37085330591,2177.90216865266,0,9911.91666279906,559.519222810102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75",0.176254087732112,0.111716517928986,0.181012667434145,1,0.0519884874406327,0.809886574624425,0.675296712473006,0.568722480296007,0,0.0902997415990998,858.702105473257,1623.34263372311,0,10031.2531091301,462.793253412492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",0.128264357538123,0.159672346610375,0.172596411732551,1,0.0467763123520865,0.74807458294797,0.740178383965105,0.729131667621516,0,0.236729141132594,852.995881039142,2258.24752816438,0,10094.4900494782,452.598010893273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",0.186021721225794,0.043477842837283,0.169739309298265,1,0.0386149970438943,0.768756856917582,0.799765177333617,0.427110617234347,0,0.136409280832268,893.337188911835,1636.4355540075,0,9782.26841625969,535.682080055448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78",0.16511608132033,0.0852763621173877,0.195434153547535,1,0.0561523509295948,0.857949292420913,0.749101461807271,0.678662729025923,0,0.0767878173524915,1006.79869644678,1708.85967692944,0,10022.9581982526,513.257198902988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",0.155769940211781,0.0601996310044092,0.192433073384469,1,0.0340741452765536,0.842548350901965,0.813198407173973,0.418893457901656,0,0.172408805971859,1302.6373194333,2451.52523232057,0,9989.29549138741,303.840999152304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80",0.174716889014905,0.0605724070826668,0.213014476839912,1,0.020438529847327,0.779198771159029,0.77735218425903,0.409396594985159,0,0.211509335379964,1097.94393097318,1656.78475024748,0,9929.18343581719,529.991192955495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
