"","p_pfspd","p_pfsd","p_pdd","p_dd","p_ae","rr","u_pfs","u_pd","u_d","u_ae","c_pfs","c_pd","c_d","c_thx","c_ae","t_qaly_comp","t_qaly_int","t_qaly_d_comp","t_qaly_d_int","t_costs_comp","t_costs_int","t_costs_d_comp","t_costs_d_int","t_ly_comp","t_ly_int","t_ly_d_comp","t_ly_d_int","t_ly_pfs_d_comp","t_ly_pfs_d_int","t_ly_pd_d_comp","t_ly_pd_d_int","t_qaly_pfs_d_comp","t_qaly_pfs_d_int","t_qaly_pd_d_comp","t_qaly_pd_d_int","t_costs_pfs_d_comp","t_costs_pfs_d_int","t_costs_pd_d_comp","t_costs_pd_d_int","t_qaly_ae_int","t_costs_ae_int","inc_ly","inc_qaly","inc_costs","NMB_int","NMB_comp","iNMB","NHB_int","NHB_comp","iNHB"
"11",0.144767983126508,0.084817287181012,0.214238996848811,1,0.0108343281964636,0.680979015725986,0.676046093634583,0.639141707795236,0,0.248697385906937,984.329834577592,2111.09511846574,0,9906.33543680568,585.287901917893,4.14096819280451,4.55976449666678,3.7992354831243,4.14890664862349,9489.25082370737,52926.7306948198,7443.36409088158,43093.5367179605,6.28527027492904,6.88597928073077,5.76244783369132,6.26182896900122,3.14907648439872,4.04843633505458,2.6133713492926,2.21339263394664,2.12892085583428,2.73692956964196,1.67031462729002,1.41467154808205,2812.64902791462,39236.6683609632,4630.71506296696,3850.52715577847,0.00269446910051832,6.34120121879807,0.499381135309897,0.349671165499193,35650.1726270789,288818.995171919,296495.474559062,-7676.47938714348,3.61023743964898,3.70619343198828,-0.0959559923392935
"12",0.12881236157757,0.0955017693973156,0.188599891363124,1,0.0645326335310767,0.822335617514561,0.817049628120406,0.507295330378139,0,0.10062594071572,1169.47558804847,2025.47909175049,0,9940.23753386159,398.383647307496,4.35682016569648,4.61167181934193,4.0017457038819,4.2204434280755,10162.1984239926,49296.1082133511,7910.45120976928,40564.3685013182,6.47789251285962,6.70456018276056,5.90988689801089,6.09774225304476,3.24027038453926,3.65961319172898,2.66961651347163,2.43812906131578,2.64746171269737,2.9900855973667,1.35428399118453,1.23685148766473,3431.55515874913,36482.881824377,4478.89605102015,4055.77793102471,0.00649365695592738,25.7087459164684,0.187855355033865,0.218697724193603,32653.9172915489,297071.105744722,312229.205100782,-15158.0993560607,3.71338882180902,3.90286506375978,-0.189476241950758
"13",0.154755062248107,0.0854485795574967,0.173449021927854,1,0.0648654047167737,0.741865363449829,0.58674328482834,0.499902201975294,0,0.196150864611585,917.397734877668,1979.73319501192,0,9873.30782375225,513.788344771631,3.6950749637711,3.93698754515987,3.36916091775876,3.57140984558696,10186.4115690658,48939.6667830295,7797.76731908067,40105.6627314201,6.84225305099952,7.21848887085305,6.22253681834597,6.53395576293125,2.97671392274916,3.65949348932951,3.24582289559681,2.87446227360173,1.74656690502809,2.14718323073712,1.62259401273067,1.43695002006842,2487.40097475719,35434.2340257961,5310.36634432348,4638.10161670163,0.0127234052185756,33.3270889223731,0.31141894458528,0.202248927828197,32307.8954123394,245607.124915537,261735.10610162,-16127.9811860836,3.07008906144421,3.27168882627026,-0.201599764826045
"14",0.176185864985422,0.0811277853551313,0.163236788617904,1,0.0488610786006613,0.84675291633226,0.80420116797282,0.62580600196646,0,0.133790156530355,1181.95298304406,2010.69275014691,0,10017.6039252422,509.109048448306,4.91768902166504,5.11163914295626,4.48236388076294,4.64789855831536,11754.5367697902,44903.6712944083,9027.22819890538,37258.4030578171,7.03549376667119,7.2377386485758,6.38514918072828,6.5536185103847,2.72708734716846,3.10065515593977,3.65806183355982,3.45296335444493,2.19312682975677,2.49355049788771,2.28923705100617,2.16088519178187,2952.38487491691,31543.5794394298,6074.84332398847,5689.9480011548,0.00653713135422445,24.8756172325405,0.168469329656418,0.16553467755242,28231.1748589117,334573.481607412,349561.88226213,-14988.4006547182,4.18216852009264,4.36952352827662,-0.187355008183977
"15",0.126896455817247,0.144291454386928,0.153065631364619,1,0.0223487263616528,0.683295533090429,0.648651684984695,0.370135661583013,0,0.199121520125087,838.563732330806,1996.24422207094,0,10068.1665504854,719.102693627963,2.85964380057308,3.03646539217899,2.63422738387626,2.79276273101595,8275.24716484926,40816.1706803428,6329.14711705752,34149.0984866923,5.70383875981958,5.73740509029707,5.2007606426553,5.22868381749901,2.54649766289841,3.09458137760538,2.65426297975688,2.13410243989363,1.65178999984865,2.00730542490599,0.982437384027614,0.789907418475952,1963.89744777436,30662.7807158617,4365.24966928316,3470.24674150483,0.00445011236599192,16.0710293258188,0.0279231748437159,0.15853534713969,27819.9513696348,189271.919994584,204409.043593043,-15137.1235984596,2.36589899993229,2.55511304491304,-0.189214044980745
"16",0.14909907534733,0.146363650387273,0.151402502177933,1,0.018732984549208,0.714839023879692,0.878347696092206,0.503759968641231,0,0.0782356747877841,795.618182512416,1355.85279528095,0,9929.98611823678,347.020112421911,3.75224134558627,3.958329021728,3.45656995435717,3.64386644465953,6359.18934294011,35042.0515909388,4931.41346941717,29749.5547370966,5.67542759643746,5.69258126384264,5.17414639045497,5.18851817265492,2.26927384071249,2.75386566296525,2.90487254974248,2.43465250968967,1.99321144979212,2.41885156041296,1.46335850456505,1.22648047193357,1670.93955338398,27038.1714394525,3260.47391603319,2704.88257523985,0.00146558768699642,6.50072240426408,0.0143717821999552,0.187296490302358,24818.1412676794,261759.760835666,271594.182879156,-9834.42204349076,3.27199701044582,3.39492728598946,-0.122930275543635
"17",0.165649934167779,0.0875620395037969,0.154330301440549,1,0.100652258994298,0.740617986966905,0.675776993399172,0.401141033545499,0,0.0641842801795306,938.669863516711,1829.68237152341,0,9989.67203976057,715.032498787558,3.66934052821901,3.99007956238487,3.35257353776196,3.63071238749309,10415.2972145858,47254.3031697168,7896.00537887297,38868.70626794,7.12840253740512,7.43647721959743,6.45153616786545,6.7061255924455,2.78404055985831,3.44845784051794,3.66749560800713,3.25766775192756,1.8813905590424,2.33038847132901,1.47118297871956,1.30678420895606,2390.60319513653,33971.7510209496,5505.40218373645,4824.98561073316,0.00646029279199268,71.9696362573051,0.254589424580051,0.278138849731127,30972.700889067,251588.284731507,260309.877642084,-8721.59291057684,3.14485355914384,3.25387347052605,-0.109019911382211
"18",0.135542032293186,0.0578284366660636,0.150982269508765,1,0.05776587224958,0.936202208245297,0.735957192749521,0.687661943618051,0,0.138405778282471,1163.88480297908,1450.55952628664,0,10023.7210701053,591.582156800903,6.18104064462658,6.27216447369496,5.53707202430066,5.61009684428736,11420.1043177207,55553.4944555085,8569.6974787883,44890.1920099314,8.69598843776589,8.82450505640464,7.78042825721541,7.88457887535284,3.8672045412724,4.06183101416988,3.91322371594302,3.82274786118295,2.84609699798303,2.98933375061141,2.69097502631763,2.62875822418282,4020.92373775263,40428.425473443,4548.77374103567,4427.59327719344,0.00799513050686891,34.173259294892,0.104150618137428,0.0730248199866956,36320.4945311431,403917.555533057,434396.064465264,-30478.5089322074,5.04896944416321,5.42995080581581,-0.380981361652593
"19",0.167660474398371,0.106902664568325,0.228262106805218,1,0.0496518786228145,0.744483730263072,0.718911146067515,0.413287950225362,0,0.237943146151557,948.189548610315,1738.99438940157,0,9918.0276752034,424.476056032115,3.00310042047538,3.31549121310588,2.79834022419055,3.07271709317058,7149.36922319377,39595.0401430453,5777.90138206093,33437.0455482375,5.31264303505469,5.63901948226011,4.91836413446092,5.19626708248324,2.50517500966351,3.06579100927709,2.41318912479741,2.13047607320614,1.80099823729689,2.20403132808288,0.997341986893656,0.880500089299546,2186.64432517889,30283.9809372209,3591.25705688204,3131.98857740415,0.0118143242118477,21.0760336123976,0.27790294802232,0.274376868980029,27659.1441661766,212380.321905409,218089.316553183,-5708.99464777426,2.65475402381761,2.72611645691479,-0.0713624330971782
"20",0.116323986353401,0.0687336415182088,0.176080371113187,1,0.023707451092936,0.719155552964169,0.69469275326836,2,0,0.126980578381852,1169.86830230433,2008.83864678672,0,10255.0362022886,638.11978089061,4.80060369544198,5.31371826875668,4.34645877605843,4.77185393161878,12194.2533047189,68579.1887124234,9201.65322843365,53991.8857227291,7.9055016008546,8.5191591284995,7.12227457896019,7.61791278300391,4.06791732230162,4.99067054535225,3.05435725665857,2.62724223765166,2.82595268469777,3.46698266180606,1.52050609136066,1.30788165566446,4233.32141863696,49773.9085356708,4968.33180979668,4202.84899356134,0.00301038585174048,15.1281934968992,0.495638204043715,0.425395155560352,44790.2324942954,327756.428806773,338515.048856241,-10758.6200494672,4.09695536008467,4.23143811070301,-0.134482750618341
