"","p_pfspd","p_pfsd","p_pdd","p_dd","p_ae","rr","u_pfs","u_pd","u_d","u_ae","c_pfs","c_pd","c_d","c_thx","c_ae","t_qaly_comp","t_qaly_int","t_qaly_d_comp","t_qaly_d_int","t_costs_comp","t_costs_int","t_costs_d_comp","t_costs_d_int","t_ly_comp","t_ly_int","t_ly_d_comp","t_ly_d_int","t_ly_pfs_d_comp","t_ly_pfs_d_int","t_ly_pd_d_comp","t_ly_pd_d_int","t_qaly_pfs_d_comp","t_qaly_pfs_d_int","t_qaly_pd_d_comp","t_qaly_pd_d_int","t_costs_pfs_d_comp","t_costs_pfs_d_int","t_costs_pd_d_comp","t_costs_pd_d_int","t_qaly_ae_int","t_costs_ae_int","inc_ly","inc_qaly","inc_costs","NMB_int","NMB_comp","iNMB","NHB_int","NHB_comp","iNHB"
"1",3.03881400303237,-1.00541533800883,-0.862798897185909,NA,-0.572523660143121,0.713273695631973,-0.240473791600287,0.491760922868351,NA,-1.18078741124229,1.47538508677319,0.157416515211598,NA,-0.287380716128296,-0.279704185071017,4.32688663621563,4.55642625908015,3.95741680000373,4.15664858266357,12355.0165324113,37914.2367174857,9648.11937770701,31938.866833462,6.74764784183164,7.02714709748551,6.15271645450143,6.39025625010238,1.96045364605162,2.4137080127113,4.19226280844981,3.97654823739108,1.43736068501514,1.7696766304904,2.52005611498859,2.3903856127498,2365.73743127064,25081.5879451401,7282.38194643637,6839.59372739073,0.0034136605766285,17.685160931227,0.237539795600953,0.199231782659842,22290.747455755,466858.963086166,465241.89662274,1617.06646342601,3.89049135905138,3.8770158051895,0.0134755538618834
"2",-1.64585137755734,1.56430684141562,-0.45849988143671,NA,0.895077061561834,-0.699838023609217,1.43361075692465,-1.66631433820541,NA,-0.908989637723959,-0.00893463322615819,0.952388452113691,NA,1.67982152934161,-0.79929468247343,3.52678949598573,3.79887407827195,3.27275821067416,3.51258388761668,8206.41659813592,45526.0751691343,6414.02969398402,37843.4870187518,5.29956477457044,5.39875381252679,4.86762297224761,4.95009006325491,3.01063669962857,3.47124594919073,1.85698627261905,1.47884411406418,2.5615364938544,2.95343612169922,0.711221716819759,0.566394089833581,2740.54860574741,34916.5187752451,3673.48108823661,2897.8295762257,0.00724632391611155,29.1386672810211,0.082467091007298,0.239825676942525,31429.4573247678,383666.57949525,386316.955586915,-2650.37609166479,3.19722149579375,3.21930796322429,-0.0220864674305399
"3",-0.0552762919237971,-0.0457217496887575,-1.16681325736261,NA,-1.40115779803318,-0.231565083737484,-1.1744253059176,2.24433173166663,NA,-1.463058771146,-1.86633550347207,-1.32470055490509,NA,-1.96015535458417,-0.324420179259088,5.02777491255588,5.13796520784679,4.54102578735442,4.62622904714296,7574.39275059336,44213.3496047146,5709.68646114701,36475.2486128631,6.89466563673518,7.13864557930028,6.24436188877862,6.44559700635095,2.87851367572687,3.50989996298176,3.36584821305175,2.93569704336919,1.9215270269691,2.34300350826864,2.61949876038531,2.28473011235406,1659.3496995838,32977.8748252545,4050.33676156321,3488.24072573568,0.00150457347973262,9.13306187294921,0.201235117572332,0.0852032597885444,30765.5621517161,518672.237044293,539213.408021383,-20541.1709770908,4.32226864203577,4.49344506684486,-0.17117642480909
"4",1.78731055699394,-1.11470482781762,-0.523310742094809,NA,1.33711587163123,-0.338776736145647,-1.14354055143052,-0.0953510996163968,NA,1.02265691031857,-1.25534311580393,0.102820922431131,NA,0.249388466261138,0.281829574448167,4.00224719116098,4.36717884061449,3.66609676047749,3.97684576406786,10540.753591617,44567.7514594359,8124.51484415731,36942.8842120058,6.78086823322102,7.28871511669161,6.19120484788569,6.61769288712596,2.43744654674686,3.18412952451469,3.75375830113884,3.43356336261127,1.632386981517,2.13244946446881,2.0337097789605,1.86023468402441,1691.6068843086,31109.651411119,6432.90795984871,5791.68127888657,0.0158383844253633,41.5515220002435,0.42648803924027,0.310749003590369,28818.3693678485,440278.607476138,431807.096413142,8471.51106299578,3.66898839563448,3.59839247010952,0.0705959255249648
"5",1.80147520116566,-1.10855820644936,0.0311311607407798,NA,-0.206102575530579,0.205615157207472,1.50038728800043,1.87997964057641,NA,0.300823232782714,-0.0535523053533848,-0.538811007571899,NA,-0.209219310147558,0.850894693189912,4.97873525041898,5.38528878270618,4.58285365670696,4.93064658445097,9253.8731363554,41932.4622222649,7334.8796322493,35158.0520033275,6.32122767317489,6.77395841442718,5.80723808417481,6.19062622877786,2.42950361097208,3.05205890200542,3.37773447320273,3.13856732677244,2.07849317026544,2.61110275959949,2.50436048644152,2.32703430644518,2220.74906707404,30443.1094395991,5114.13056517527,4688.46140739741,0.0074904815936988,26.4811563310203,0.383388144603055,0.347792927744008,27823.1723710782,556519.538130789,542607.559172586,13911.9789582027,4.63766281775657,4.52172965977155,0.115933157985023
"6",0.0960693190051792,-1.31782601071642,1.01463083593018,NA,-0.32991435304391,0.203362732903858,0.502241209946501,1.18640214619499,NA,0.295422138781053,-0.511905084575531,-2.06059007226062,NA,-0.0262348903035152,-0.0222971457545678,4.8656527513268,5.37974273360454,4.46750761091734,4.89862175155831,6776.75034280024,52516.8338901461,5401.55982191752,42800.2476597778,6.62549644803501,7.25562820096585,6.07297919808298,6.59721560301581,3.42441377608,4.18039641724999,2.64856542200298,2.41681918576582,2.68944582797912,3.28317500128209,1.77806178293822,1.62248355082438,2780.62189924127,40423.9621398848,2620.93792267624,2355.03925953878,0.00703680054816463,21.2462603542414,0.524236404932832,0.431114140640962,37398.6878378603,545034.362527219,530699.353488164,14335.0090390552,4.54195302106016,4.42249461240136,0.119458408658793
"7",0.977455731082026,-0.516914889829587,0.223412149248706,NA,-0.219149831298982,-1.04982504254711,0.94744111568158,0.804972864990427,NA,-0.108616393820801,-1.09985514115048,0.161194787920084,NA,0.587472804586458,-0.0599305078507612,4.28263562757689,4.800845763007,3.9550715623038,4.4006611908711,8876.34507756234,45615.9490963115,6993.09545044763,37850.0512026475,5.97955272709473,6.53433763828868,5.50346986450219,5.97110410783471,2.57008463398868,3.41955407044377,2.93338523051351,2.55155003739094,2.09888999632791,2.79261925286015,1.85618156597589,1.61456466569891,1851.22082476062,33435.5901491135,5141.87462568701,4392.18949346446,0.0065227276879533,22.2715600695852,0.46763424333252,0.445589628567303,30856.9557521999,490229.291701885,467615.492026008,22613.7996758764,4.08524409751571,3.8967957668834,0.188448330632304
"8",-0.37274660372785,-0.766264595074998,-0.648084617759338,NA,-0.900300656605593,-1.3098412501966,0.198803768892968,0.919798353389455,NA,-1.36007839953078,1.33020239084173,0.494883554105001,NA,0.430522008450452,0.786554121974013,5.13446248433064,5.67963104490995,4.66459394235073,5.11768362171919,12605.8942751511,61620.7672916341,9635.2012869624,49245.1123728448,7.28670768218091,7.91692033478089,6.60198031344391,7.11665748982759,3.42944000444433,4.4651260068424,3.17254030899957,2.65153148298519,2.62026061912105,3.41157559834263,2.04433332322969,1.70860371825145,3915.10102029597,44540.8243794151,5720.10026666643,4686.76401557272,0.00249569487488771,17.5239778570787,0.514677176383685,0.453089679368461,39609.9110858824,564876.922233458,550116.071795125,14760.850438333,4.70730768527882,4.58430059829271,0.123007086986108
"9",-0.340334187172798,1.14929205729611,0.764088194154455,NA,0.157100375096155,1.09467319054353,0.396975458043142,-0.0886967463055655,NA,0.629811770980218,-0.499803101801409,-1.35099951514364,NA,-0.504044771774454,-1.9173514573713,3.27230076773473,3.41614501530772,3.04900709730517,3.17466760958174,5617.75286887779,35586.2653718483,4583.37726322488,30391.3643251294,4.87040253669914,5.00899778334125,4.51946963993334,4.63786994900648,2.53651767038139,2.83837808702593,1.98295196955195,1.79949186198055,1.97335043194896,2.20819065818883,1.07565666535622,0.976138325746237,2106.30666002448,28141.7686564241,2477.0706032004,2233.04135181469,0.00966137435331676,16.5543168906296,0.118400309073138,0.125660512276573,25807.9870619045,350568.74882468,361297.474413396,-10728.7255887158,2.92140624020567,3.0108122867783,-0.0894060465726314
"10",-1.28686712554969,-0.950359504298429,0.245470080060537,NA,0.768093310762195,-0.968724444885135,0.0295758511680456,2.08256420724604,NA,0.930410956284907,-1.14508303381452,-0.856915658132897,NA,0.0326241392462556,0.302292281528168,5.62914210664736,6.17435951469311,5.09535820499845,5.53387222733568,8230.65752811763,66990.7477317465,6264.26045500912,52470.8823256511,7.44787261488052,8.19586158713866,6.74266386505651,7.34841926955707,4.29978092615404,5.32101209475155,2.44288293890247,2.02740717480552,3.23410657635292,4.00223185879423,1.86125162864552,1.5446973925528,2948.57848217028,49734.5334546768,3315.68197283884,2701.1579038619,0.01305702401135,35.1909671124327,0.605755404500553,0.438514022337238,46206.621870642,611593.784954631,605178.724144804,6415.06080982659,5.09661487462192,5.04315603454004,0.0534588400818883
