"","p_ae","r_exp_pfs_comp","rr_thx_pfs","r_exp_pfs_int","shape_weib_os","scale_weib_os_comp","rr_thx_os","scale_weib_os_int","u_pfs","u_pd","u_d","u_ae","c_pfs","c_pd","c_d","c_thx","c_ae","t_qaly_comp","t_qaly_int","t_qaly_d_comp","t_qaly_d_int","t_costs_comp","t_costs_int","t_costs_d_comp","t_costs_d_int","t_ly_comp","t_ly_int","t_ly_d_comp","t_ly_d_int","t_ly_pfs_d_comp","t_ly_pfs_d_int","t_ly_pd_d_comp","t_ly_pd_d_int","t_qaly_pfs_d_comp","t_qaly_pfs_d_int","t_qaly_pd_d_comp","t_qaly_pd_d_int","t_costs_pfs_d_comp","t_costs_pfs_d_int","t_costs_pd_d_comp","t_costs_pd_d_int","t_qaly_ae_int","t_costs_ae_int","inc_ly","inc_qaly","inc_costs"
"2436",0.0950473354414949,0.810504882071599,0.713190409663792,0.578044308879147,1.68242126861166,13.7146363838478,1.31341681687832,18.013034063917,0.77747182801045,0.388899800005878,0,0.128044575004876,425.969208549347,2398.71651141259,0,10012.0137171786,483.901907776624,4.84272823287895,6.31738255250103,4.3094561050526,5.49183332702639,26371.4989973095,46296.8947147268,19074.0904504326,34298.7888021273,11.6524423147091,14.9987380405712,10.3022470771196,12.918141170877,0.779557598896693,1.23565534905391,9.52268947822288,11.6824858218231,0.606084071453649,0.960687223019832,3.70337203359896,4.54331639967851,318.123704466142,12224.5971874999,18755.9667459664,22028.1980276782,0.0121702956719521,45.993586949224,2.61589409375743,1.18237722197378,15224.6983516947
"2437",0.037607904206332,0.771630819786432,0.614960849871314,0.474522744722763,1.84679903935927,12.9790432137867,1.03076044788179,13.3782843961199,0.789866138795925,0.492722647016862,0,0.15251170584214,1264.26252731213,1756.60071138323,0,10029.9428483174,493.080258232249,5.67749295855684,6.07585813123229,5.08835388737739,5.44168238688141,18906.9030058922,35661.7667279667,14136.7217278781,29100.1396154288,11.0042831619011,11.349722230204,9.822670627536,10.1005599565269,0.836301725860607,1.58389265588411,8.98636890167539,8.51666730064277,0.660566415073886,1.25106317637041,4.42778747230351,4.19635485613466,1011.55328237406,16818.4419139842,13125.168445504,12263.1539863269,0.00573564562365549,18.5437151176318,0.277889328990886,0.353328499504016,14963.4178875507
"2438",0.0497300517129676,0.785014770654282,0.669600193071139,0.525646041993803,2.26934570022762,11.0362803645631,1.31047302762641,14.462747743083,0.778710464363816,0.635201706547375,0,0.136786203878479,954.849401423782,1331.56673210016,0,10095.4864985327,486.464378067993,6.01233982811011,8.01444928359203,5.49488601329215,7.14331532384251,12035.3977257471,30457.6168081396,9493.71543970206,25018.0697552115,9.27577944147122,12.3011863251663,8.46623538826777,10.9413197642479,0.816109402761902,1.39484673792718,7.65012598550587,9.54647302632068,0.635512931996397,1.08618175100763,4.85937308129575,6.06393595782738,745.896320521854,14554.9801742821,8747.8191191802,10438.8976822516,0.00680238499249729,24.1918986778379,2.47508437598008,1.64842931055036,15524.3543155095
"2439",0.0688202445651147,0.791438300389592,0.593781121034482,0.469941121234957,1.76471155481477,13.0078603742388,1.35924202180505,17.6808304344382,0.734374118205348,0.574723617611042,0,0.112693069253385,1078.59854050801,1570.81650191814,0,9932.33058607676,364.824717765185,6.47743047350308,8.77187668216542,5.78008769852749,7.60342299006016,16934.3131794101,39030.080400206,12591.1550553347,30423.9122340667,11.0402851019815,14.8132139688617,9.83307884211315,12.7979548151282,0.80666865217594,1.60282407083785,9.02641018993721,11.1951307442903,0.592396580125602,1.17707251365985,5.18769111840189,6.43410604098712,833.003613305652,16585.3186868682,11758.1514420291,13813.4862208985,0.00775556458681139,25.107326299999,2.96487597301501,1.82333529153267,17832.757178732
"2440",0.0286268142579226,0.751637834050867,0.671709672605958,0.50488240342856,1.94951039799142,12.1427189551901,1.21795151070506,14.7892428955408,0.765811864110296,0.503090782716409,0,0.157936024906175,839.319963989601,2019.77519977377,0,9951.6703252259,505.758509042262,5.39684125142686,6.71257538313075,4.87622680873046,5.95734349072269,19671.9909910747,38730.5606414182,14923.6320655854,30701.8840781458,10.2613036492129,12.5565595438288,9.23933679164407,11.0843637166074,0.86784672639155,1.46704434918589,8.37149006525253,9.61731936742155,0.664607319299931,1.12347996778253,4.21161948943053,4.83838472818979,696.364102650923,14924.0105080638,14227.2679629344,15763.3953151843,0.0045212052496237,14.4782548977167,1.84502692496337,1.08111668199223,15778.2520125605
"2441",0.040198194460502,0.744445681485149,0.680185952568635,0.506361494996583,1.98825885524456,11.9410857921266,1.08660797168117,12.9752790122535,0.860228379579438,0.657050822474503,0,0.151168678085951,1041.46139386696,2336.44040877425,0,9856.44394026375,574.557015374399,6.80703991447043,7.52274857996255,6.15621524065493,6.75563962112478,22380.1886794238,38686.0990762082,17082.9220253902,31254.3281210678,10.0802163203055,10.9894499136197,9.09746367545318,9.83901110525638,0.879621021204619,1.4617066679513,8.21784265424857,8.37730443730507,0.75667496571486,1.25740155839221,5.39954027494007,5.5043147706506,875.556497489194,15018.8987142872,16207.365527901,16212.3332521479,0.00607670791803609,23.0961546326657,0.741547429803195,0.599424380469843,14171.4060956776
"2442",0.0434053221558948,0.803284336866076,0.695959107720389,0.559053050331079,1.9879342198189,11.7203326116472,1.191051238559,13.9595166734258,0.727968974105159,0.471806792354579,0,0.166899733685274,1467.29688695949,1837.24160190068,0,9960.4841437876,539.38676752617,4.87179276453631,5.924028947646,4.41885544533834,5.29045098667631,17861.8586933273,34592.5488485618,13791.7602327147,27915.9076529083,9.88543283247619,11.846533116361,8.93707443171022,10.5281875176329,0.789667792867179,1.28990524332934,8.14740663884304,9.23828227430356,0.574853653057406,0.939010996679326,3.84400179228094,4.35868432670533,1109.7584028059,13953.7414684113,12682.0018299088,13938.7539280859,0.00724433670834239,23.4122564111001,1.59111308592269,0.871595541337969,14124.1474201936
"2443",0.0829155531275375,0.779859062888616,0.70248458641007,0.547838971251454,1.8388369770549,12.9321035212779,1.16808744057872,15.1058277034685,0.8462610329165,0.483026034169374,0,0.13928721038975,1106.81397025755,1574.62739048274,0,10072.1845942204,504.029613147104,5.60365749025083,6.67508538909962,5.02750087595445,5.90839593041212,16868.9273805406,33382.0186823418,12615.1840101452,26679.3660756782,10.9644913865264,12.8123923911816,9.78884454733267,11.2605281943589,0.823803092179901,1.32370705408348,8.96504145515277,9.93682114027542,0.697152455707969,1.12020169886754,4.33034842024648,4.79974330763764,872.598546380262,13996.6339517631,11742.5854637649,12640.9402297483,0.0115490760930578,41.7918941667508,1.47168364702623,0.880895054457675,14064.182065533
"2444",0.0607434042850458,0.769460318878372,0.727070829408973,0.559452152244191,1.71337807080074,14.5414447208715,1.1315542061317,16.4544329371338,0.708040587953966,0.561298969426721,0,0.142293794865311,1256.4070584235,1603.29417310545,0,9891.46980025903,712.635332673991,7.05195296721525,7.96806336191942,6.21575252775032,6.94329352795756,19482.0193359961,34999.8366263027,14089.64615629,27368.3096854378,12.3379859897362,13.8624458390364,10.8543611206347,12.0485291897999,0.839644663791904,1.28872723377208,10.0147164568428,10.7598019560278,0.59450250142363,0.912471188312273,5.62125002632669,6.03946574915404,1009.20686108747,13599.9105300253,13080.4392952025,13725.111259292,0.00864340950875698,43.2878961204243,1.19416806916521,0.727541000207243,13278.6635291478
"2445",0.0646160344786802,0.765318921151626,0.700705556708522,0.536263220705116,1.86192663629146,12.8201382397497,1.12785477779693,14.4592541657188,0.643611933491401,0.748653267945891,0,0.250496311593412,835.96450133769,1410.1814926184,0,10024.8876325365,371.124883231954,8.04227635536337,9.02375418937779,7.18272482956458,7.95627445204264,14821.267755614,30648.8439902919,11094.6139986916,24855.653480726,10.8643646269298,12.2726610972164,9.71290480410535,10.8398981760804,0.846077344102523,1.36008043039313,8.86682746000283,9.47981774568724,0.544545475321093,0.87536399550914,6.63817935424348,7.0970965348402,676.528932118917,13960.1297409269,10418.0850665727,10871.5431215483,0.0161860783067021,23.9806182508121,1.12699337197503,0.773549622478064,13761.0394820344
