full_index;Starting age;intervention;LY disc;LY;QALY disc;QALY;cost disc;costs;kf_incidence;ace costs;dapa costs;screening costs;discounted screening costs;diagnosis costs;PSA screening + office;avg on dapa;dis_LY_detected;dis_QALY_detected;dis_cost_detected;detected_total;original treated
556677;35;Placebo;23.86283217;44.0489652;18.65514836;32.90266435;313985.4762;705044.2995;0.830052221;126.9342108;0;0;0;0;56.76207618;0;0.441361428;0.274251526;12443.93768;0.123420902;0.001075281
556677;35;[0, 10, 20, 30, 40];23.87858694;44.11828716;18.67610915;32.97108294;317012.585;713306.7771;0.682162551;1948.196107;0;187.9909857;129.235178;224.0787119;56.76207618;0;7.737261021;5.780626441;127175.625;0.579459958;0.001075281
682023;35;Placebo;23.79613;43.81384853;19.68331521;35.13694212;252037.6582;567282.131;3.298427413;151.1329533;0;0;0;0;50.19563683;0;0.542330697;0.371132888;18572.29778;0.14738009;0.001487416
682023;35;[0, 10, 20, 30, 40];23.81756617;43.90044526;19.7074847;35.2192768;255744.8554;576129.0433;2.836497059;3317.511603;0;148.4113362;105.860878;179.0926148;50.19563683;0;9.973931276;8.01268899;133817.6925;0.699606882;0.001487416
881326;35;Placebo;23.76148286;43.61303649;19.68030783;34.96682475;243739.3369;547503.8032;2.915947266;137.5688557;0;0;0;0;41.70910465;0;0.48426932;0.330286057;14746.74264;0.151944771;0.001230953
881326;35;[0, 10, 20, 30, 40];23.82161623;43.86457435;19.74405974;35.19718286;246186.2493;554142.2396;1.865202221;2676.548933;0;133.5583121;92.82319992;198.3316149;41.70910465;0;8.412916261;6.758446711;108998.3092;0.622354353;0.001230953
548286;35;Placebo;23.72704175;43.43250225;20.00292592;35.63275114;311162.0131;694551.5644;3.009690824;160.797339;0;0;0;0;56.20205337;0;0.514621987;0.362193821;17341.433;0.181076092;0.000985003
548286;35;[0, 10, 20, 30, 40];23.7438518;43.50487544;20.02007373;35.69919662;314918.2799;704737.8174;2.713420564;2449.54658;0;177.5674922;123.9531875;165.4439498;56.20205337;0;8.610095721;7.066112605;142035.8004;0.643183267;0.000985003
332172;35;Placebo;23.78329285;43.72188951;19.30297027;34.2556736;276316.1354;617898.3531;2.597002001;130.3662728;0;0;0;0;53.02410205;0;0.488081461;0.324773964;14959.22848;0.142596248;0.002104687
332172;35;[0, 10, 20, 30, 40];23.78482998;43.72838043;19.30468883;34.26164675;279679.8888;626253.7146;2.565761897;2370.718514;0;173.2967625;119.6329971;142.7545375;53.02410205;0;7.905896902;6.185041559;117199.2736;0.593009045;0.002104687
153557;35;Placebo;23.843397;43.95700202;19.31325005;34.18406453;346186.2791;776379.4214;1.69639142;119.3523754;0;0;0;0;44.5977212;0;0.468385565;0.303941275;16149.80908;0.12903069;0.002113459
153557;35;[0, 10, 20, 30, 40];23.8630925;44.04135023;19.33699664;34.26690291;348702.9107;782894.6556;1.425027544;2075.108873;0;143.9741466;99.81497832;201.7466427;44.5977212;0;8.243299438;6.422135439;148945.1221;0.606156394;0.002113459
791118;35;Placebo;23.74031842;43.4849621;19.8169756;35.27040112;220008.3563;494086.2346;2.368871047;136.9148862;0;0;0;0;57.51553378;0;0.446112734;0.313955851;12298.05281;0.165829144;0.001300325
791118;35;[0, 10, 20, 30, 40];23.74664797;43.51193045;19.82314438;35.29389241;223238.0635;502053.9093;2.274474328;2457.110404;0;184.6948275;128.3429739;193.3943562;57.51553378;0;8.292140344;6.719964129;98853.16211;0.627671105;0.001300325
435137;35;Placebo;23.79384916;43.84505924;19.8715363;35.56041287;299079.1501;672605.3921;3.785761527;124.7799909;0;0;0;0;52.51369471;0;0.506668413;0.346178142;21125.87897;0.129484814;0.001707392
435137;35;[0, 10, 20, 30, 40];23.79412491;43.84615257;19.87184075;35.56145654;302036.801;679804.7353;3.779237208;1954.157592;0;175.0807394;120.201984;182.9484073;52.51369471;0;7.44206261;6.011304888;122996.8628;0.563198078;0.001707392
998642;35;Placebo;23.79455693;43.73263711;18.75650702;33.04692741;263989.4886;592241.8174;2.899564131;131.0390924;0;0;0;0;63.23856778;0;0.455691573;0.29190759;15433.435;0.150325291;0.001137232
998642;35;[0, 10, 20, 30, 40];23.81258259;43.80878295;18.77697606;33.11419;266658.616;599049.7309;2.556744509;2029.656305;0;212.6525442;145.5205579;182.6798866;63.23856778;0;7.35258755;5.548822339;105296.0706;0.568823622;0.001137232
720256;35;Placebo;23.89709992;44.16191148;19.56338983;34.97287593;275320.7848;619324.7717;0.51153402;122.0826347;0;0;0;0;49.27239396;0;0.363174754;0.255820001;8497.388365;0.095692273;0.000901642
720256;35;[0, 10, 20, 30, 40];23.91398487;44.23630926;19.58304355;35.04282018;278699.2464;627895.7653;0.394180106;2649.370915;0;161.8698087;111.4007857;164.1114591;49.27239396;0;7.962878041;6.324225329;113593.7199;0.57168195;0.000901642
404238;35;Placebo;23.84699478;43.97760853;19.55692532;34.89568088;249143.784;560328.4886;2.047963784;105.871028;0;0;0;0;53.64247483;0;0.390259264;0.268355551;12058.6394;0.115955547;0.001681428
404238;35;[0, 10, 20, 30, 40];23.8662573;44.06059615;19.57846636;34.97260609;251764.4291;566556.0706;1.68561754;2544.346546;0;177.753544;122.2741435;172.3189257;53.64247483;0;7.7090752;6.114141875;103097.9115;0.579270542;0.001681428
388161;35;Placebo;23.90833324;44.21003495;18.24582585;31.87782429;198123.8944;447919.2105;1.351997092;99.23861699;0;0;0;0;53.76893663;0;0.35257582;0.193096096;8134.514515;0.0998712;0.000922656
388161;35;[0, 10, 20, 30, 40];23.91257131;44.22851321;18.25200641;31.89635096;201475.3818;455838.3867;1.283893659;2733.559504;0;176.8825625;121.7394178;184.1618841;53.76893663;0;7.935737521;5.717718216;84324.23007;0.578129665;0.000922656
656234;35;Placebo;23.83982104;43.92042732;19.02168964;33.70839829;287737.6269;645830.3145;2.576054215;97.15864016;0;0;0;0;48.57952944;0;0.412170251;0.270817603;14529.40456;0.122148962;0.001463111
656234;35;[0, 10, 20, 30, 40];23.88185254;44.10099236;19.07180483;33.87856699;290115.2895;652616.098;1.786587248;2043.530336;0;160.0622077;110.3391093;127.9992949;48.57952944;0;7.843454839;6.023960815;120028.7179;0.587950757;0.001463111
650097;35;Placebo;23.80874648;43.80836945;19.10656235;33.78650084;270583.0834;608718.8427;3.072910802;156.8214869;0;0;0;0;66.40724686;0;0.549599507;0.362687219;16612.13016;0.156736997;0.001432671
650097;35;[0, 10, 20, 30, 40];23.82965341;43.89517651;19.12896857;33.86190268;272953.5753;614538.5127;2.640423731;2099.567046;0;221.9184992;152.2519907;166.3701169;66.40724686;0;7.445443567;5.722054326;108676.1616;0.568992623;0.001432671
754294;35;Placebo;23.83711907;43.91583908;18.86200036;33.15035431;268880.9321;604200.588;2.582184062;112.8888452;0;0;0;0;58.53317566;0;0.590721486;0.346783455;17083.91712;0.174074937;0.001106029
754294;35;[0, 10, 20, 30, 40];23.85136513;43.97498996;18.88075999;33.20977445;270529.8688;608525.6586;2.314077571;1207.950112;0;206.9319701;139.4757206;117.8089573;58.53317566;0;6.201370268;4.642583724;90866.62801;0.507590627;0.001106029
740151;35;Placebo;23.75029176;43.50041167;17.92043717;31.16466365;296408.7644;661430.0473;4.529358678;86.38953751;0;0;0;0;50.88918376;0;0.472390625;0.275630937;17354.55025;0.172532881;0.001256507
740151;35;[0, 10, 20, 30, 40];23.75891184;43.53621067;17.93067524;31.1950561;298444.0067;666957.4355;4.299694164;1143.858722;0;177.44162;120.1869914;160.934431;50.88918376;0;6.49189696;4.60563945;105607.8379;0.532414252;0.001256507
793429;35;Placebo;23.8066098;43.78912831;18.13582204;31.63313201;229788.4924;516296.1868;2.626593398;80.9917104;0;0;0;0;48.31211;0;0.5087241;0.310451421;12953.08169;0.150860371;0.001095022
793429;35;[0, 10, 20, 30, 40];23.83034775;43.8882361;18.16294025;31.71732106;231407.562;520582.5923;2.206053508;1296.567475;0;160.7907272;110.4605629;200.5991061;48.31211;0;7.569263993;5.47030964;92722.39335;0.579237987;0.001095022
653731;35;Placebo;23.82995225;43.92420198;19.27528009;34.24075717;260697.0604;587203.491;3.864179381;128.6793974;0;0;0;0;51.12994685;0;0.542291468;0.34052881;18276.13628;0.170192373;0.001039852
653731;35;[0, 10, 20, 30, 40];23.85812219;44.04003873;19.30834637;34.35090017;263446.5877;594359.6861;3.216474754;2508.168879;0;152.5876668;108.4007301;288.0261186;51.12994685;0;9.868638215;7.717784005;134598.3107;0.695184587;0.001039852
78431;35;Placebo;23.90117835;44.12317448;18.61473899;32.79699401;246103.4504;552840.6509;0.751288066;126.2217517;0;0;0;0;43.7006301;0;0.451849682;0.2757001;10192.98465;0.14226813;0.00156752
78431;35;[0, 10, 20, 30, 40];23.9199064;44.20699704;18.64032984;32.87886359;250389.773;563709.0708;0.584835028;3230.129449;0;132.8595685;93.85391169;194.5378319;43.7006301;0;9.580295002;7.155483255;122485.6761;0.677554167;0.00156752
546729;35;Placebo;23.79583964;43.73112735;19.65777502;34.93274319;234104.6119;525476.7368;1.088637501;119.2717528;0;0;0;0;54.28347697;0;0.403685004;0.281465505;9338.089257;0.121836085;0.001099047
546729;35;[0, 10, 20, 30, 40];23.8115961;43.79836133;19.67454496;34.99326139;237100.735;533220.7181;0.93141609;2079.594896;0;185.4809377;126.2970128;174.0630999;54.28347697;0;6.981286352;5.568717247;87679.18308;0.532156498;0.001099047
391160;35;Placebo;23.77890784;43.66896944;19.51578161;34.61012564;230904.3229;519516.497;3.138451644;136.7203955;0;0;0;0;45.69010267;0;0.600439331;0.407144973;16802.96114;0.182655095;0.001314931
391160;35;[0, 10, 20, 30, 40];23.77890784;43.66896944;19.51578161;34.61012564;233824.9904;526884.9681;3.138451644;1837.013549;0;159.1187585;107.8290211;133.2321681;45.69010267;0;6.48231304;5.105239787;84882.60088;0.53392327;0.001314931
3233;35;Placebo;23.87722485;44.05379046;20.00256087;35.81344941;297089.0853;667052.084;2.424775859;108.7811566;0;0;0;0;49.80695672;0;0.370655161;0.255925735;12859.33818;0.110987119;0.001695465
3233;35;[0, 10, 20, 30, 40];23.87722485;44.05379046;20.00256087;35.81344941;300895.4003;676141.5025;2.424775859;2972.959325;0;160.7605495;111.3505954;181.9685308;49.80695672;0;8.299079604;6.746870757;130336.5617;0.601757059;0.001695465
87689;35;Placebo;23.85034546;43.95745516;19.04687767;33.7584913;256569.7148;577809.806;4.358596823;76.23563113;0;0;0;0;53.86041459;0;0.386227437;0.244288515;14451.89894;0.138542416;0.000827572
87689;35;[0, 10, 20, 30, 40];23.85034546;43.95745516;19.04687767;33.7584913;259006.42;583908.2086;4.358596823;1571.004927;0;187.615637;126.8323971;144.3174015;53.86041459;0;6.596591737;5.049825216;92718.59731;0.511920158;0.000827572
25041;35;Placebo;23.85199336;43.97942149;20.03262238;35.92654311;219803.1889;494498.6024;1.001353886;110.9524261;0;0;0;0;49.21924865;0;0.428180755;0.316281807;8864.658661;0.126496;0.001228789
25041;35;[0, 10, 20, 30, 40];23.85852188;44.00754915;20.03906191;35.95117782;222916.1865;502081.3866;0.934120451;2281.927395;0;157.6239119;109.4815089;215.571958;49.21924865;0;8.433631464;6.899569374;97380.3656;0.612045367;0.001228789
419830;35;Placebo;23.72907676;43.43748958;18.15148133;31.5850353;278196.7726;621849.3352;2.925653657;93.062214;0;0;0;0;48.78696982;0;0.414166255;0.236485806;12860.44034;0.137604841;0.001816258
419830;35;[0, 10, 20, 30, 40];23.75249311;43.53780686;18.18217996;31.68051837;280655.3926;628575.6755;2.503066643;1695.986562;0;167.5467826;113.9025663;167.4794477;48.78696982;0;6.833802215;4.945627496;102558.4126;0.53634961;0.001816258
248022;35;Placebo;23.82608134;43.86907505;18.96961153;33.50850995;237489.2434;533483.3416;2.356266387;102.0134302;0;0;0;0;49.7581582;0;0.400492022;0.254232596;12479.914;0.117419856;0.001983268
248022;35;[0, 10, 20, 30, 40];23.87156921;44.06219694;19.0250391;33.69381044;239754.2886;539133.4769;1.574882051;2574.603745;0;156.3536724;109.3325877;190.5533562;49.7581582;0;8.830441674;6.769174305;110168.4686;0.631399362;0.001983268
433810;35;Placebo;23.90721821;44.20258546;19.25798456;34.30849052;287945.2713;648140.5304;1.389408033;135.9861123;0;0;0;0;58.51932378;0;0.440005909;0.297097661;11672.19134;0.119848857;0.001276601
433810;35;[0, 10, 20, 30, 40];23.91237819;44.22472399;19.26421384;34.32962065;291347.2373;656293.7904;1.312643258;2709.126858;0;191.7182576;132.3399728;178.0872701;58.51932378;0;7.987811788;6.19554257;121022.2464;0.59203399;0.001276601
475779;35;Placebo;23.85855471;43.98008761;20.07561647;36.01699942;247249.2778;555305.8765;1.310157465;151.0749746;0;0;0;0;44.79672585;0;0.454074327;0.334053763;11370.56348;0.13911931;0.002384776
475779;35;[0, 10, 20, 30, 40];23.87205301;44.03884964;20.08914897;36.0694132;249738.8613;561209.6192;1.124636389;2385.528781;0;154.9704644;105.1577704;148.7486884;44.79672585;0;6.750929696;5.519648845;89744.02083;0.527761983;0.002384776
141813;35;Placebo;23.78839118;43.74675393;18.42657716;32.36717837;265847.2225;597439.9055;3.198969103;109.0311487;0;0;0;0;44.34307811;0;0.457473311;0.265016857;14852.11016;0.146245421;0.001019254
141813;35;[0, 10, 20, 30, 40];23.79668288;43.78128137;18.4374411;32.40119536;268186.9916;603277.5257;3.024314517;1785.70371;0;151.8189531;103.4007567;163.8247867;44.34307811;0;6.886723463;5.061625991;99830.62324;0.539289081;0.001019254
910235;35;Placebo;23.88212643;44.14148994;19.34260072;34.28184428;286169.1005;644788.2992;1.63755975;122.0647648;0;0;0;0;57.48566105;0;0.397788625;0.252825185;11928.53814;0.112631546;0.000722594
910235;35;[0, 10, 20, 30, 40];23.89840036;44.21085292;19.36253745;34.35093557;290027.8912;654303.5218;1.362622673;3122.483736;0;181.2411906;126.6308862;186.5294396;57.48566105;0;8.795272919;6.848262504;132150.7411;0.632194154;0.000722594
965346;35;Placebo;23.8901157;44.15452318;19.42830184;34.67127466;268398.7779;605236.8571;1.382231498;119.7701493;0;0;0;0;57.52204466;0;0.372147114;0.254384234;10778.28638;0.101410747;0.001846464
965346;35;[0, 10, 20, 30, 40];23.89394702;44.17100349;19.43259874;34.68623813;271992.8542;613390.9729;1.327572343;3158.730387;0;182.0257075;126.8102081;169.0704217;57.52204466;0;8.72868942;6.867182313;122785.1712;0.619583965;0.001846464
182970;35;Placebo;23.90634382;44.1913697;18.99789251;33.57568172;320047.1989;719373.0434;1.716651189;91.45521238;0;0;0;0;39.13329142;0;0.32657369;0.205435161;10667.30243;0.091278235;0.001373658
182970;35;[0, 10, 20, 30, 40];23.90720932;44.19508623;18.99889455;33.57909075;323767.764;728576.4294;1.700691476;2711.009663;0;126.578715;87.65703755;179.3149605;39.13329142;0;8.281113351;6.300544677;138350.7465;0.596189452;0.001373658
342506;35;Placebo;23.78492414;43.70756723;19.23631119;34.05313522;225356.9073;505575.7541;2.574276772;113.4116424;0;0;0;0;59.24930248;0;0.473146204;0.303352166;13631.16424;0.151589711;0.001231524
342506;35;[0, 10, 20, 30, 40];23.80222984;43.78151007;19.25695078;34.12467671;227918.2268;511989.2049;2.226003133;2123.807587;0;196.5949504;135.2095177;160.2500881;59.24930248;0;7.606289735;5.922244454;93307.35689;0.582476362;0.001231524
392568;35;Placebo;23.84431869;43.9527728;18.50830253;32.47679336;277712.5097;623581.5717;3.111592905;137.3293819;0;0;0;0;58.46903794;0;0.504803194;0.288040781;17612.1029;0.158189045;0.001683632
392568;35;[0, 10, 20, 30, 40];23.8576864;44.00972269;18.52694682;32.53493522;280188.6094;629860.3349;2.817469246;1907.383942;0;199.6234429;135.999055;136.8579673;58.46903794;0;7.023953241;5.172004301;106452.4695;0.550802319;0.001683632
767818;35;Placebo;23.84338827;43.967922;20.13760567;36.1491554;209559.1656;472606.5048;2.467827799;161.4411862;0;0;0;0;43.49546239;0;0.476998202;0.339490229;12962.8515;0.143261609;0.002062874
767818;35;[0, 10, 20, 30, 40];23.84658689;43.98127103;20.14104393;36.1617553;212678.1997;480308.1593;2.40207311;2331.170236;0;149.4342465;101.5506669;121.6521657;43.49546239;0;6.881089485;5.64111532;80423.56294;0.535842318;0.002062874
524755;35;Placebo;23.88125561;44.11977519;19.16416578;34.10664093;199874.5384;450797.1234;1.993273389;83.40462191;0;0;0;0;68.26997785;0;0.387196134;0.252164062;10620.19957;0.098745145;0.001083033
524755;35;[0, 10, 20, 30, 40];23.8998251;44.19828334;19.18816939;34.18583325;201564.0939;454618.8634;1.656927363;1788.760494;0;225.3683406;155.0212718;184.1594871;68.26997785;0;7.813019302;6.04553862;83377.22791;0.571008626;0.001083033
539671;35;Placebo;23.86725179;44.00466549;19.87697962;35.58487153;232167.2612;520722.5507;1.184178957;74.92530793;0;0;0;0;59.26235987;0;0.392825746;0.281719606;8913.713966;0.121283276;0.00170119
539671;35;[0, 10, 20, 30, 40];23.87849179;44.05414186;19.88840806;35.62881303;234562.0258;527008.1539;1.062011265;1539.241562;0;198.2405365;135.7710174;160.0084175;59.26235987;0;7.548265347;6.106018268;92148.24644;0.566355114;0.00170119
199536;35;Placebo;23.79144245;43.67418506;18.38383674;32.14653955;302489.0117;676116.4786;1.428276738;183.1540207;0;0;0;0;52.37084163;0;0.457050659;0.276368361;13379.52547;0.162862318;0.00152152
199536;35;[0, 10, 20, 30, 40];23.79144245;43.67418506;18.38383673;32.14653953;306890.4567;686505.4922;1.428276738;3461.763239;0;167.6237815;116.5709299;192.5169597;52.37084163;0;8.399771634;6.170344382;134589.382;0.628781802;0.00152152
993913;35;Placebo;23.80255798;43.74849883;18.98709173;33.49465224;256161.4208;574977.7738;2.025754475;162.6460003;0;0;0;0;52.65903071;0;0.492247842;0.306157454;13687.30787;0.171771307;0.001394611
993913;35;[0, 10, 20, 30, 40];23.86359515;44.01513078;19.06106169;33.74982918;259756.2932;584493.2547;1.235515225;3387.348076;0;162.5374348;114.3615172;253.0907023;52.65903071;0;9.203538861;7.078929688;123793.4957;0.668774342;0.001394611
219790;35;Placebo;23.85636582;43.97815944;18.74248984;33.0544671;244548.3018;549357.8008;1.82871748;123.1958573;0;0;0;0;55.92400756;0;0.465988172;0.298832924;11722.2897;0.129454109;0.001171276
219790;35;[0, 10, 20, 30, 40];23.8776882;44.06979606;18.76763109;33.13778826;247959.5573;557558.4859;1.475290107;2934.756338;0;168.274326;119.3252026;231.006421;55.92400756;0;9.715062501;7.332074836;123540.8645;0.681746334;0.001171276
987598;35;Placebo;23.84284229;43.94713265;19.00299592;33.57766461;253475.6419;570322.6857;2.61255957;89.15044954;0;0;0;0;62.64481462;0;0.441837445;0.282696537;14090.85065;0.142740408;0.001146706
987598;35;[0, 10, 20, 30, 40];23.87374161;44.08022701;19.03686719;33.69417935;255091.3521;574428.5024;2.046309248;1751.114539;0;197.841143;138.0193591;193.9295783;62.64481462;0;8.75779048;6.71296179;116012.5932;0.635486659;0.001146706
749523;35;Placebo;23.86788008;44.0590603;18.49149431;32.41342493;306475.9116;688644.5919;1.31186266;109.1880448;0;0;0;0;46.35897627;0;0.418523956;0.242175272;11790.7313;0.117999708;0.001738993
749523;35;[0, 10, 20, 30, 40];23.8836073;44.12746993;18.51370149;32.48420925;309574.3158;696651.9294;1.097434149;2257.297532;0;148.3552331;103.1907648;197.3218112;46.35897627;0;8.465702085;6.234515537;135251.5374;0.619991526;0.001738993
431231;35;Placebo;23.80107117;43.76754019;19.69993771;35.09145074;231789.3065;520132.7057;1.666249198;135.9155442;0;0;0;0;59.63186219;0;0.445370552;0.29765105;10885.20998;0.138436371;0.000976466
431231;35;[0, 10, 20, 30, 40];23.81701591;43.83511805;19.71866913;35.15750429;234899.661;527589.7497;1.445918966;2474.176264;0;187.1049506;130.7547128;211.648762;59.63186219;0;8.828459333;7.085442797;107328.1366;0.634651421;0.000976466
579555;35;Placebo;23.92442914;44.2954181;19.29631323;34.38691469;184194.7095;416520.8992;0.688224877;130.2170563;0;0;0;0;60.50348893;0;0.393893168;0.259870984;7767.65134;0.107315541;0.000902791
579555;35;[0, 10, 20, 30, 40];23.94136554;44.3707372;19.31964352;34.46487942;187380.1175;423846.705;0.531070236;2995.780497;0;198.2339288;136.5253012;140.4246115;60.50348893;0;8.042397271;6.265676974;78668.82338;0.578265395;0.000902791
881262;35;Placebo;23.78404406;43.66977291;19.19865053;33.90394076;270891.3825;605547.7508;0.809126963;131.7335375;0;0;0;0;59.26730527;0;0.478287171;0.316075556;11853.92766;0.145443926;0.000977509
881262;35;[0, 10, 20, 30, 40];23.8103946;43.78550116;19.22932134;34.01175864;274121.4996;614148.9477;0.601391811;2292.866281;0;198.2080793;135.9184422;142.6965304;59.26730527;0;7.474728584;5.804554476;107399.2599;0.57367417;0.000977509
861166;35;Placebo;23.77038164;43.70763189;17.7383228;30.96529076;294545.9834;662014.6646;4.862704716;151.3724081;0;0;0;0;53.63831475;0;0.52504261;0.302802433;23956.7765;0.158793501;0.001318906
861166;35;[0, 10, 20, 30, 40];23.81006434;43.86808499;17.78641008;31.10806229;297349.1735;668963.5377;3.856062612;3340.614172;0;163.9316985;115.6751175;216.4315564;53.63831475;0;9.311715993;6.614556346;146844.2334;0.666791293;0.001318906
636909;35;Placebo;23.84640675;43.95101814;19.53188351;34.70330048;245540.1361;552364.6987;3.158275857;105.0538857;0;0;0;0;43.06474216;0;0.528821359;0.349073773;14792.4601;0.162141923;0.000787561
636909;35;[0, 10, 20, 30, 40];23.86476952;44.02863716;19.55105228;34.77301494;248142.7856;558586.4183;2.747280009;2361.173693;0;132.0671016;93.14192889;180.3366132;43.06474216;0;9.307487482;7.358107476;120077.2582;0.672731586;0.000787561
673994;35;Placebo;23.86393358;44.00604927;19.86895718;35.48161186;229266.447;515558.7402;2.094148077;91.56718945;0;0;0;0;56.44090989;0;0.373327543;0.26270804;10852.76326;0.113902235;0.00139043
673994;35;[0, 10, 20, 30, 40];23.87786194;44.06528801;19.88242455;35.53246573;232379.8726;523516.1754;1.85036661;2122.258398;0;189.8146357;129.7284329;183.2026536;56.44090989;0;7.436384925;6.000699923;91685.07634;0.556083655;0.00139043
934793;35;Placebo;23.84551798;43.92636557;19.17270258;33.97998071;300952.8604;674842.2894;1.20343487;116.1855777;0;0;0;0;52.65570415;0;0.398124331;0.264100079;11164.53494;0.120194302;0.001828332
934793;35;[0, 10, 20, 30, 40];23.8603212;43.99034407;19.18934051;34.0371691;304260.896;682412.0415;1.030281293;3112.267304;0;158.9790011;112.4570333;240.9366311;52.65570415;0;9.659819299;7.503679417;148863.8326;0.6719767;0.001828332
137275;35;Placebo;23.86459997;44.03779001;20.076887;36.00586467;315861.0022;709044.7004;1.50701892;128.3537357;0;0;0;0;55.40180691;0;0.370685785;0.260665755;11421.51458;0.108070093;0.001186317
137275;35;[0, 10, 20, 30, 40];23.87979418;44.1039894;20.09342969;36.06946991;318925.3943;716742.3946;1.27236674;2527.811634;0;187.4911791;128.1634996;188.7272272;55.40180691;0;7.255182796;5.921019643;121343.449;0.551304423;0.001186317
107809;35;Placebo;23.81594899;43.84386279;18.49893061;32.60031655;263956.8514;592110.4252;2.3716957;129.3222205;0;0;0;0;55.87889156;0;0.462597845;0.298601524;13991.09549;0.132059954;0.002066444
107809;35;[0, 10, 20, 30, 40];23.83610562;43.92883533;18.52401168;32.67608036;267224.986;600323.7857;1.946771406;2604.334042;0;180.9678662;125.2135882;220.2001532;55.87889156;0;8.165783554;6.064337457;114858.1947;0.598329696;0.002066444
82488;35;Placebo;23.82908174;43.86767733;18.90003499;33.4058862;286350.429;642008.3141;2.153449434;150.5483442;0;0;0;0;54.31015253;0;0.546805209;0.352949114;16047.58619;0.175590166;0.001575034
82488;35;[0, 10, 20, 30, 40];23.85280993;43.96835983;18.92814084;33.49801508;289399.915;649676.2973;1.761904289;2539.363199;0;177.4994052;122.6821667;196.1679055;54.31015253;0;8.002816922;6.084071;121882.6188;0.615408357;0.001575034
24605;35;Placebo;23.8717828;44.04736992;18.63475748;32.80116291;332727.9656;745917.8511;2.131282674;133.1428453;0;0;0;0;42.79893373;0;0.411670807;0.254554427;13750.76372;0.125884221;0.001219144
24605;35;[0, 10, 20, 30, 40];23.90133438;44.17447508;18.67252321;32.92039486;337073.753;757577.342;1.554936821;3333.549235;0;140.9038363;97.0400699;199.877939;42.79893373;0;7.892890386;5.883117038;138518.4029;0.584318322;0.001219144
277858;35;Placebo;23.82922377;43.92185904;19.53909083;34.89525734;213546.2251;481280.0569;2.905600924;132.7048077;0;0;0;0;56.17608096;0;0.446557205;0.32015356;14002.89802;0.128646024;0.000734151
277858;35;[0, 10, 20, 30, 40];23.85412171;44.02752403;19.56483802;34.98745001;216186.0167;487686.2231;2.332401781;2622.574261;0;183.4736823;126.6937263;193.527846;56.17608096;0;7.997865953;6.360895334;93099.93593;0.592023349;0.000734151
805886;35;Placebo;23.75596237;43.56543105;19.4465717;34.48963951;244765.39;548739.848;2.862009055;135.3697526;0;0;0;0;56.66433121;0;0.43363558;0.290858571;13719.82664;0.153999563;0.001408901
805886;35;[0, 10, 20, 30, 40];23.77437559;43.64581257;19.46484704;34.55843589;248332.3658;557745.3161;2.519325139;2851.5319;0;171.9475301;121.4520695;184.1893772;56.66433121;0;9.481616153;7.529672581;122578.1392;0.674896764;0.001408901
20429;35;Placebo;23.78846502;43.65071983;19.22973863;33.95661821;233955.6707;524154.2609;1.513143125;211.295624;0;0;0;0;52.46906404;0;0.556678337;0.365853774;12778.62589;0.191162615;0.001458335
20429;35;[0, 10, 20, 30, 40];23.81046313;43.74543661;19.25395769;34.04175079;237737.3529;533550.6847;1.271125956;2983.036288;0;176.3695041;120.7980006;160.3870653;52.46906404;0;7.345740224;5.699367223;93197.55394;0.580477477;0.001458335
496571;35;Placebo;23.8737952;44.04732379;18.30724867;32.03377587;306606.5202;688592.196;0.791336067;163.7546538;0;0;0;0;56.80060163;0;0.484594338;0.284993704;12903.80772;0.152456384;0.000968373
496571;35;[0, 10, 20, 30, 40];23.92059058;44.25255126;18.3670178;32.22394531;310557.9248;699298.0697;0.469568542;3129.312311;0;171.0250938;121.1740694;244.6086041;56.80060163;0;9.764187347;7.154874868;153160.1848;0.684717768;0.000968373
685078;35;Placebo;23.80484173;43.77475823;18.78575415;33.00375594;265374.8118;594716.9396;2.725195526;120.9429183;0;0;0;0;49.41087144;0;0.483060916;0.303018135;13908.82694;0.156458403;0.001206255
685078;35;[0, 10, 20, 30, 40];23.83131776;43.88814936;18.81524611;33.1020532;268142.6353;602014.3348;2.233237709;2161.848255;0;161.4979186;111.4681949;196.8975248;49.41087144;0;7.977142295;6.021789532;112308.4911;0.59918437;0.001206255
488031;35;Placebo;23.80892273;43.78575011;19.21062965;33.96140737;267468.5027;597971.1993;1.078658394;129.0218166;0;0;0;0;51.46466125;0;0.391871737;0.265614993;9669.428602;0.107723049;0.001407763
488031;35;[0, 10, 20, 30, 40];23.82023898;43.83475105;19.22229696;34.00328158;271670.867;608474.9268;0.946119553;3165.926529;0;158.6680818;111.6123408;239.8646086;51.46466125;0;9.185492621;7.146789441;128347.1625;0.651102155;0.001407763
80071;35;Placebo;23.85423577;43.96500019;19.32051856;34.26496782;259765.8964;583011.9744;0.671889545;97.97932318;0;0;0;0;63.1287543;0;0.381675986;0.252672119;8771.835365;0.111707219;0.001926048
80071;35;[0, 10, 20, 30, 40];23.86351012;44.00556176;19.33139113;34.30268375;263059.0261;591133.9418;0.609159713;2415.773087;0;196.1390224;137.5232212;220.7288099;63.1287543;0;9.083230224;7.09472184;122126.6259;0.644775817;0.001926048
332172;35;Placebo;23.82270837;43.85652877;19.2009;34.05815134;267207.21;599244.1987;2.604480987;147.8329879;0;0;0;0;60.25627035;0;0.494990145;0.328962635;16567.40978;0.14382469;0.002104687
